"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"105","Matt Niskanen","PHI, WSH","D","207","3658.1833333333","17.672383252818","0.23","0.69","0.31","0.38","0.92","36.13","5.23","4.39","0.18","10.42","7.15","2.26","0.28","0.2","0.72","1.2","0.57","0.56","0.02","0","0.28","2.49","0.95","5.46","5.49","3.67","0","0","-"
"49","Dion Phaneuf","L.A, OTT","D","146","2146.9833333333","14.705365296804","0.08","0.45","0.22","0.22","0.53","26.76","4.69","1.79","0.13","10.12","6.62","2.04","0.28","0.08","0.64","1.79","0.73","0.61","0.11","0","0.59","2.04","0.53","7.69","3.1","5.39","0","0","-"
"151","Ben Lovejoy","DAL, N.J","D","128","1705.6166666667","13.325130208333","0.14","0.39","0.18","0.21","0.53","25.00","5.49","2.56","0.18","10.8","7.56","1.97","0.28","0.18","0.7","1.34","0.67","0.67","0","0","0.14","1.86","1.06","4.64","6.75","4.82","0","0","-"
"224","Greg Pateryn","DAL, MIN","D","163","2552.75","15.661042944785","0.05","0.35","0.26","0.09","0.4","20.24","4.68","1.01","0.14","10.15","6.84","1.69","0.28","0.09","0.49","1.5","0.75","0.75","0","0","0.28","1.22","0.38","6.77","4.56","5.41","0","0","-"
"206","Jake Gardiner","CAR, TOR","D","203","3539.8","17.437438423645","0.15","0.9","0.42","0.47","1.05","40.00","3.86","3.95","0.16","9.75","5.83","2.22","0.27","0.2","0.49","1.25","0.61","0.61","0","0","0.22","2.8","1.37","2.37","5.19","3.31","0","0.02","0.00"
"648","Noah Juulsen","MTL","D","44","672","15.272727272727","0.18","0.54","0.09","0.45","0.71","29.63","4.55","3.92","0.13","10.09","5.8","1.96","0.27","0.09","0.18","0.54","0.27","0.27","0","0","0.36","2.68","0.98","9.55","8.48","4.46","0","0","-"
"47","Ryan Suter","MIN","D","219","4224.05","19.287899543379","0.16","0.75","0.38","0.37","0.91","37.87","3.64","4.30","0.13","8.11","5.36","1.62","0.27","0.1","0.55","0.88","0.44","0.44","0","0","0.13","0.99","0.57","2.39","1.59","3.39","0","0","-"
"412","Colin Miller","BUF, VGK","D","191","2932.2","15.351832460733","0.08","0.72","0.41","0.31","0.8","33.91","5.32","1.54","0.18","12.42","7.65","2.11","0.27","0.18","0.74","1.51","0.74","0.74","0","0","0.7","2.03","1.04","6.83","5.03","2.76","0.02","0","2.05"
"634","Erik Cernak","T.B","D","115","1778.7166666667","15.467101449275","0.27","0.57","0.27","0.3","0.84","28.09","6.88","3.92","0.24","11.44","8.97","2.02","0.27","0.03","0.51","1.79","0.74","0.64","0.1","0","0.4","1.35","0.54","9.58","7.25","2.8","0","0","-"
"718","Troy Stecher","VAN","D","206","3291.1666666667","15.976537216828","0.09","0.6","0.31","0.29","0.69","30.40","4.39","2.07","0.16","10.14","6.42","2.68","0.27","0.33","0.66","1.39","0.62","0.6","0","0.02","0.78","1.35","1.26","4.25","6.62","3.34","0","0.02","0.00"
"677","Christian Jaros","OTT","D","69","889.98333333333","12.898309178744","0.07","0.4","0.27","0.13","0.47","25.00","4.25","1.59","0.15","8.29","5.73","1.48","0.27","0.27","0.4","1.48","0.67","0.67","0","0","0.54","2.83","1.01","8.29","8.7","5.12","0","0","-"
"29","Kevin Bieksa","ANA","D","59","903.36666666667","15.311299435028","0","0.2","0.13","0.07","0.2","15.00","3.79","0.00","0.15","8.83","6.58","2.06","0.27","0.2","0.46","2.92","1.26","1.13","0.13","0","0.66","2.46","0.8","7.24","4.18","4.45","0","0","-"
"111","Kris Russell","EDM","D","199","3259.0333333333","16.377051926298","0.13","0.57","0.26","0.31","0.7","33.63","3.07","4.19","0.13","6.83","4.58","1.79","0.26","0.15","0.28","0.59","0.29","0.29","0","0","0.35","2.78","1.05","4.09","5.63","7.53","0","0","-"
"212","Justin Schultz","PIT","D","127","2078.4833333333","16.366010498688","0.14","0.58","0.29","0.29","0.72","26.60","4.79","3.01","0.21","9.9","7.1","1.96","0.26","0.09","0.69","0.46","0.23","0.23","0","0","0.2","1.76","0.55","2.42","6.5","4.45","0","0","-"
"39","Johnny Boychuk","NYI","D","190","3020.35","15.896578947368","0.14","0.62","0.34","0.28","0.75","33.04","6.91","2.01","0.21","14.68","9.95","2.38","0.26","0.18","0.97","0.93","0.44","0.42","0.02","0","0.24","2.4","0.52","7.13","6.44","5.28","0","0","-"
"463","Jake McCabe","BUF","D","169","2747.7666666667","16.258974358974","0.15","0.52","0.24","0.28","0.68","33.70","3.6","4.24","0.13","7.69","5.09","1.83","0.26","0.17","0.44","1.38","0.66","0.63","0.02","0","0.28","1.33","0.94","5.33","6.25","4.19","0","0","-"
"69","Toby Enstrom","WPG","D","43","684.46666666667","15.917829457364","0.09","0.44","0.18","0.26","0.53","21.43","2.45","3.57","0.1","5.52","4.12","0.79","0.26","0","0.18","1.75","0.88","0.88","0","0","0.26","2.72","0.26","1.4","5","3.86","0","0","-"
"37","Jay Bouwmeester","STL","D","169","3033.3833333333","17.949013806706","0.12","0.45","0.26","0.2","0.57","29.29","3.22","3.68","0.13","6.78","4.51","1.46","0.26","0.1","0.24","1.03","0.51","0.51","0","0","0.1","1.58","0.67","2.24","4.07","3.92","0","0","-"
"762","Lawrence Pilut","BUF","D","44","690.6","15.695454545455","0.09","0.43","0.26","0.17","0.52","26.09","3.3","2.63","0.11","6.69","5.13","1.56","0.26","0.17","0.09","1.56","0.43","0.35","0","0.09","0.43","1.48","0.78","2.43","5.21","4.08","0","0","-"
"85","Andrej Sekera","DAL, EDM","D","110","1605.15","14.592272727273","0.04","0.37","0.26","0.11","0.41","24.44","4.04","0.93","0.13","9.2","5.49","1.83","0.26","0.19","0.67","0.9","0.45","0.45","0","0","0.15","2.47","0.67","2.58","6.21","3.63","0","0","-"
"160","Justin Braun","PHI, S.J","D","213","3593.1333333333","16.86917057903","0.15","0.83","0.43","0.4","0.99","46.09","4.48","3.36","0.13","9.79","6.51","1.62","0.25","0.17","0.7","1.04","0.52","0.52","0","0","0.2","1.67","1.17","5.03","6.35","4.19","0","0","-"
"670","Dean Kukan","CBJ","D","69","947.91666666667","13.737922705314","0","0.82","0.44","0.38","0.82","37.14","4.56","0.00","0.18","8.23","5.76","1.33","0.25","0.06","0.32","1.27","0.63","0.63","0","0","0.32","1.27","0.7","2.66","4.94","3.54","0","0","-"
"432","Olli Maatta","CHI, PIT","D","197","3074.6","15.607106598985","0.21","0.6","0.33","0.27","0.82","31.34","5.37","4.00","0.17","11.18","7.34","2.28","0.25","0.14","0.78","0.86","0.43","0.43","0","0","0.18","2.38","0.86","5.5","9.76","5.17","0","0","-"
"575","Haydn Fleury","CAR","D","123","1708.5166666667","13.890379403794","0.11","0.46","0.21","0.25","0.56","27.59","5.27","2.00","0.18","11.52","7.2","2.28","0.25","0.11","0.6","0.77","0.39","0.39","0","0","0.32","1.83","1.16","4.99","7.8","4.88","0","0","-"
"360","Fredrik Claesson","NYR, OTT","D","101","1439.45","14.25198019802","0.13","0.29","0.21","0.08","0.42","23.26","4.08","3.06","0.14","9.25","6.29","1.75","0.25","0.08","0.25","1.58","0.33","0.17","0.08","0.08","0.25","2.38","0.75","9","6.46","3.79","0","0","-"
"185","Jake Muzzin","L.A, TOR","D","204","3545.9","17.381862745098","0.27","0.83","0.32","0.51","1.1","40.37","5.4","5.02","0.19","11.91","7.73","2.94","0.24","0.17","0.64","1.64","0.78","0.76","0.02","0","0.42","3.15","0.76","6.77","6.77","4.43","0","0","-"
"17","Niklas Kronwall","DET","D","158","2511.5","15.895569620253","0.1","0.53","0.17","0.36","0.62","31.71","2.41","3.96","0.1","4.73","3.11","1.12","0.24","0.1","0.19","1.43","0.72","0.72","0","0","0.17","2.37","0.48","3.63","2.96","3.99","0","0","-"
"598","Marcus Pettersson","ANA, PIT","D","164","2449.6333333333","14.936788617886","0.07","0.71","0.39","0.32","0.78","30.77","3.4","2.16","0.14","8.79","5.56","1.81","0.24","0.07","0.44","1.35","0.64","0.61","0.02","0","0.37","1.96","0.86","4.83","11.34","4.34","0.02","0","2.45"
"306","Jon Merrill","VGK","D","138","2208.7","16.005072463768","0.14","0.43","0.16","0.27","0.57","23.33","3.48","3.91","0.14","8.1","5.57","1.85","0.24","0.08","0.62","1.9","0.92","0.92","0","0","0.14","1.71","0.92","4.05","9.64","4.26","0","0","-"
"485","Joakim Ryan","L.A, S.J","D","139","2098.9833333333","15.100599520384","0.11","0.51","0.11","0.4","0.63","28.57","4.49","2.55","0.17","9.2","6.03","1.74","0.23","0.09","0.43","0.69","0.34","0.34","0","0","0.11","1.34","0.86","2.66","5.66","4.6","0","0","-"
"444","Matt Grzelcyk","BOS","D","186","2827.0166666667","15.199014336918","0.13","0.49","0.21","0.28","0.62","26.61","4.86","2.62","0.2","9.93","7.13","2.19","0.23","0.13","0.42","1.97","0.79","0.72","0.02","0.04","0.25","1.8","1.29","2.65","5.26","2.74","0","0","-"
"41","Duncan Keith","CHI","D","215","3899.8833333333","18.138992248062","0.08","0.82","0.23","0.58","0.89","35.80","4.89","1.57","0.18","10.63","6.58","2.32","0.22","0.17","0.42","0.88","0.42","0.4","0.02","0","0.11","2.46","1.14","1.38","3.14","4.88","0","0","-"
"159","Ian Cole","CBJ, COL, PIT","D","192","2941.5333333333","15.320486111111","0.2","0.8","0.27","0.53","1","37.98","4.55","4.48","0.17","9.85","6.61","2.02","0.22","0.02","0.63","3.1","1.35","1.24","0.08","0.02","0.37","1.75","1.04","5.18","6.28","5.57","0","0","-"
"500","Tucker Poolman","WPG","D","71","1077.1666666667","15.171361502347","0.17","0.67","0.22","0.45","0.84","31.91","4.46","3.75","0.15","10.86","7.52","1.95","0.22","0.17","0.22","0.56","0.28","0.28","0","0","0.22","2.62","0.95","3.73","4.57","3.45","0","0","-"
"548","Josh Morrissey","WPG","D","199","3473.5666666667","17.455108877722","0.19","0.71","0.29","0.41","0.9","33.33","4.3","4.42","0.16","9.07","6.05","1.95","0.22","0.16","0.52","1.07","0.52","0.52","0","0","0.24","1.71","1.14","3.23","3.77","4.4","0.02","0.02","0.86"
"749","Radim Simek","S.J","D","78","1100.4333333333","14.10811965812","0.11","0.71","0.33","0.38","0.82","33.33","3.54","3.08","0.14","7.58","5.02","1.8","0.22","0.16","0.27","0.76","0.38","0.38","0","0","0.27","2.24","1.15","7.31","6.82","3.44","0","0","-"
"750","Jan Rutta","CHI, T.B","D","127","1876.6666666667","14.776902887139","0.22","0.67","0.29","0.38","0.9","28.87","4.28","5.22","0.18","9.66","6.04","2.3","0.22","0.22","0.48","1.47","0.74","0.74","0","0","0.38","1.69","0.42","1.95","5.08","2.69","0","0","-"
"313","Derek Forbort","L.A","D","169","2965.1333333333","17.54516765286","0.06","0.57","0.28","0.28","0.63","33.33","3.04","2.00","0.1","7.87","4.8","1.5","0.22","0.16","0.36","1.5","0.67","0.65","0","0.02","0.26","2.83","0.53","4.86","5.91","4.05","0","0","-"
"638","Oliver Kylington","CGY","D","84","1078.2","12.835714285714","0.22","0.56","0.28","0.28","0.78","41.18","3.06","7.27","0.14","8.29","5.23","2.17","0.22","0.39","0.33","1.22","0.61","0.61","0","0","0.5","3.34","1.11","2.56","4.9","4.06","0","0","-"
"277","Ben Chiarot","MTL, WPG","D","195","3208.9","16.455897435897","0.22","0.65","0.39","0.26","0.88","37.60","4.92","4.56","0.18","10.9","7.01","2.32","0.22","0.11","0.45","1.74","0.84","0.82","0.02","0","0.17","2.67","0.82","6.62","6.43","4.64","0","0","-"
"112","Keith Yandle","FLA","D","224","3758.5166666667","16.779092261905","0.16","0.93","0.46","0.46","1.09","38.20","4.73","3.38","0.15","9.58","6.82","1.87","0.21","0.37","0.45","1.07","0.51","0.49","0.02","0","0.26","3.85","1.05","1.26","0.81","2.89","0","0.02","0.00"
"265","Brian Dumoulin","PIT","D","179","3083","17.223463687151","0.16","0.6","0.21","0.39","0.76","25.49","3.97","3.92","0.16","8.97","6.09","1.87","0.21","0.14","0.51","0.86","0.43","0.43","0","0","0.33","1.75","1.3","4.69","7.36","3.93","0","0","-"
"561","Christian Folin","L.A, MTL, PHI","D","117","1681.0666666667","14.368091168091","0.14","0.57","0.25","0.32","0.71","27.78","3.78","3.77","0.13","8.28","5.6","1.5","0.21","0.04","0.64","1.07","0.54","0.54","0","0","0.36","1.86","0.36","10.85","8.99","5.96","0.04","0","3.57"
"728","Nicolas Hague","VGK","D","38","567.1","14.923684210526","0","0.74","0.42","0.32","0.74","21.88","4.97","0.00","0.18","12.8","7.19","3.6","0.21","0.32","0.95","2.33","1.16","1.16","0","0","0.42","1.06","1.38","7.3","8.25","2.75","0","0","-"
"744","Jakub Jerabek","MTL, STL, WSH","D","37","566.11666666667","15.30045045045","0.21","0.64","0.32","0.32","0.85","42.11","3.18","6.67","0.14","7.74","5.41","1.38","0.21","0","0.42","0.64","0.32","0.32","0","0","0.21","3.39","0.42","4.45","6.36","4.77","0","0","-"
"357","Dylan DeMelo","OTT, S.J","D","189","2893.15","15.307671957672","0.08","0.73","0.41","0.31","0.81","27.66","4.54","1.83","0.14","9","6.45","1.66","0.21","0.08","0.79","1.76","0.85","0.83","0.02","0","0.58","2.01","0.71","5.62","7.42","4.6","0","0","-"
"199","Luke Schenn","ANA, ARI, T.B, VAN","D","111","1460.1833333333","13.154804804805","0.08","0.33","0.04","0.29","0.41","27.03","4.27","1.92","0.16","10.48","6.78","2.18","0.21","0.08","0.78","2.18","0.78","0.58","0.21","0","0.45","1.89","0.53","15.16","5.67","5.42","0","0","-"
"347","Kevan Miller","BOS","D","107","1722.45","16.097663551402","0.03","0.56","0.28","0.28","0.59","25.76","3.1","1.12","0.13","8.12","4.95","1.39","0.21","0.24","0.38","1.92","0.77","0.66","0.1","0","0.45","1.5","1.39","7.35","10","4.84","0","0","-"
"20","Deryk Engelland","VGK","D","202","3212.3666666667","15.902805280528","0.15","0.54","0.34","0.21","0.69","27.82","4.48","3.33","0.14","9.45","6.39","1.76","0.21","0.15","0.37","0.99","0.47","0.45","0.02","0","0.15","1.42","1.01","7.08","5.79","4.86","0","0","-"
"323","Erik Gudbranson","ANA, PIT, VAN","D","179","2843.55","15.885754189944","0.17","0.3","0.15","0.15","0.46","24.18","4.41","3.83","0.14","9.62","6.5","1.9","0.21","0.19","0.51","1.96","0.72","0.59","0.11","0.02","0.38","1.73","0.21","7.68","6.39","3.57","0","0","-"
"149","David Schlemko","MTL","D","55","859.35","15.624545454545","0.07","0.07","0.07","0","0.14","5.71","3.98","1.75","0.11","9.22","5.24","1.47","0.21","0.28","0.63","0.56","0.28","0.28","0","0","0.28","2.86","0.91","3.84","7.89","6.49","0","0","-"
"293","Martin Marincin","TOR","D","45","595.73333333333","13.238518518519","0.1","0.5","0.1","0.4","0.6","25.00","4.94","2.04","0.15","12.69","7.86","2.72","0.2","0","0.6","1.41","0.71","0.71","0","0","0.2","3.93","1.61","3.42","4.13","3.93","0","0","-"
"612","Anton Lindholm","COL","D","54","600.05","11.112037037037","0","0.5","0.2","0.3","0.5","21.74","2","0.00","0.07","6.7","3.2","1.4","0.2","0.2","0.5","1.2","0.6","0.6","0","0","0.3","0.9","0.7","9.6","5.2","3.7","0","0","-"
"553","Mirco Mueller","N.J","D","121","1811.5","14.971074380165","0.1","0.43","0.17","0.26","0.53","25.40","2.65","3.75","0.11","6.16","3.91","0.99","0.2","0","0.2","0.83","0.36","0.33","0.03","0","0.23","1.92","1.09","4.07","4.5","4.7","0","0","-"
"528","Steven Santini","N.J, NSH","D","77","1219.6666666667","15.839826839827","0.15","0.49","0.25","0.25","0.64","32.50","4.43","3.33","0.14","7.63","6.05","1.38","0.2","0.34","0.15","1.28","0.64","0.64","0","0","0.44","0.84","0.59","9","5.8","4.38","0","0","-"
"259","Brayden McNabb","VGK","D","218","3582.0166666667","16.43126911315","0.15","0.44","0.22","0.22","0.59","21.34","3.32","4.55","0.12","7.97","4.99","1.68","0.2","0.1","0.37","1.76","0.85","0.84","0.02","0","0.35","1.44","1.32","8.88","4.49","5.08","0","0","-"
"153","Karl Alzner","MTL","D","91","1511.9","16.614285714286","0.04","0.44","0.24","0.2","0.48","25.00","3.57","1.11","0.09","8.06","5.16","1.35","0.2","0.04","0.4","1.23","0.56","0.52","0.04","0","0.24","2.86","0.79","5.83","7.18","4.17","0","0","-"
"476","Matthew Benning","EDM","D","178","2465.3333333333","13.850187265918","0.24","0.63","0.32","0.32","0.88","31.86","5.06","4.81","0.2","10.47","7.5","2.12","0.19","0.1","0.63","1.65","0.75","0.71","0.05","0","0.44","2.73","0.83","7.33","7.06","3.55","0","0","-"
"299","Stephen Johns","DAL","D","86","1245.3","14.48023255814","0.43","0.39","0.1","0.29","0.82","36.96","5.78","7.50","0.2","12.05","7.95","2.41","0.19","0.29","0.39","1.4","0.63","0.58","0.05","0","0.29","1.78","1.2","9.97","5.25","6.7","0","0","-"
"342","Brandon Davidson","CGY, CHI, EDM, MTL, NYI","D","68","961.15","14.134558823529","0.25","0.19","0.12","0.06","0.44","22.58","4.74","5.26","0.17","10.24","6.74","1.75","0.19","0.12","0.56","1.62","0.62","0.5","0.12","0","0.12","3","1","7.93","10.18","6.62","0","0","-"
"724","Victor Antipin","BUF","D","47","650.75","13.845744680851","0","0.83","0.28","0.55","0.83","47.37","3.41","0.00","0.13","6.73","4.33","1.11","0.18","0","0.65","0.92","0.46","0.46","0","0","0.28","1.11","0.28","1.2","3.04","3.78","0","0","-"
"285","Brenden Dillon","S.J","D","222","3568.6166666667","16.07484984985","0.1","0.82","0.39","0.44","0.92","34.81","3.26","3.09","0.12","8.24","5.21","1.71","0.18","0.15","0.45","1.87","0.81","0.72","0.08","0","0.32","1.33","0.5","9.11","5.36","3.51","0","0","-"
"286","Radko Gudas","PHI, WSH","D","205","2979.7333333333","14.535284552846","0.12","0.77","0.4","0.36","0.89","34.65","6.75","1.79","0.18","13.97","9.71","1.87","0.18","0.34","0.79","2.24","0.87","0.77","0.06","0.04","0.44","2.46","0.83","10.73","6.04","4.73","0","0","-"
"65","Marc Methot","DAL","D","45","684.75","15.216666666667","0.09","0.18","0","0.18","0.26","12.50","2.19","4.00","0.09","5.61","3.94","1.23","0.18","0.09","0.18","1.93","0.96","0.96","0","0","0.18","0.96","0","6.66","2.72","4.38","0","0","-"
"707","Dante Fabbro","NSH","D","58","1006.3666666667","17.351149425287","0.24","0.36","0.18","0.18","0.6","25.64","4.77","5.00","0.13","9.9","6.56","1.61","0.18","0.18","0.36","1.43","0.72","0.72","0","0","0.6","1.61","1.19","2.8","5.78","4.59","0","0","-"
"717","Filip Hronek","DET","D","105","1747.6","16.64380952381","0.27","0.62","0.24","0.38","0.89","46.43","4.12","6.67","0.16","9.24","6.08","1.75","0.17","0.21","0.14","1.13","0.51","0.48","0.03","0","0.65","2.99","0.86","4.53","4.81","2.47","0","0","-"
"492","Chad Ruhwedel","PIT","D","97","1372.5333333333","14.149828178694","0.22","0.35","0.04","0.31","0.57","29.55","5.38","4.07","0.17","10.8","7.48","2.14","0.17","0.17","0.44","1.22","0.61","0.61","0","0","0.61","1.31","0.96","6.6","5.46","3.1","0","0","-"
"340","Kevin Gravel","EDM, L.A, TOR","D","55","704.16666666667","12.80303030303","0","0.43","0.26","0.17","0.43","22.73","5.28","0.00","0.15","11.67","7.92","1.87","0.17","0.09","0.68","0.51","0.26","0.26","0","0","0.43","2.04","0.6","3.83","7.16","5.11","0","0","-"
"695","Ryan Lindgren","NYR","D","54","740.66666666667","13.716049382716","0.08","0.73","0.24","0.49","0.81","29.41","3.32","2.44","0.11","6.24","3.97","1.94","0.16","0.08","0.08","2.19","0.89","0.81","0.08","0","0.97","1.05","1.38","5.99","7.13","3.48","0","0","-"
"521","Ian McCoshen","FLA","D","57","754.55","13.237719298246","0.32","0.16","0","0.16","0.48","27.27","3.26","9.76","0.13","7.55","5.65","1.59","0.16","0.16","0.24","2.15","0.95","0.87","0.08","0","0.48","3.26","0.64","8.67","5.17","3.82","0","0","-"
"86","Alexei Emelin","NSH","D","76","1132.3333333333","14.899122807018","0.05","0.37","0.26","0.11","0.42","21.05","2.86","1.85","0.11","6.84","4.72","1.11","0.16","0.05","0.37","1.48","0.74","0.74","0","0","0.37","1.8","0.95","8.48","7.74","4.98","0.05","0","5.30"
"767","Ilya Lyubushkin","ARI","D","85","1140.2666666667","13.414901960784","0","0.37","0.26","0.11","0.37","19.44","3.32","0.00","0.13","7.63","5.26","1.26","0.16","0.11","0.53","0.89","0.37","0.32","0.05","0","0.37","2.05","0.84","14.37","7.63","5.37","0","0","-"
"710","Samuel Girard","COL, NSH","D","214","3533.7666666667","16.51292834891","0.15","0.56","0.29","0.27","0.71","28.77","3.8","4.02","0.14","8.8","5.25","1.75","0.15","0.08","0.49","0.32","0.14","0.12","0.02","0","0.68","1.58","1.05","2.48","4.74","3.72","0.02","0","1.70"
"562","Jordan Oesterle","ARI, CHI","D","177","2844.1","16.068361581921","0.17","0.49","0.25","0.23","0.65","31.63","4.16","4.06","0.16","10.17","6.27","1.86","0.15","0.08","0.55","0.46","0.23","0.23","0","0","0.3","2.36","0.91","3.1","7.38","5.89","0","0","-"
"623","Rasmus Andersson","CGY","D","150","2210.0833333333","14.733888888889","0.11","0.52","0.14","0.38","0.62","28.40","5","2.17","0.15","9.28","6.52","1.63","0.14","0.22","0.38","1.55","0.41","0.3","0.03","0.08","0.62","2.04","0.9","2.39","4.32","3.8","0","0","-"
"515","Ben Harpur","OTT","D","92","1289.9","14.020652173913","0.05","0.23","0.19","0.05","0.28","17.14","3.21","1.45","0.09","7.35","4.7","1.26","0.14","0.09","0.47","1.72","0.65","0.51","0.14","0","0.56","3.35","0.93","7.02","7.63","4.19","0","0","-"
"646","Ethan Bear","EDM","D","78","1372.7166666667","17.598931623932","0.17","0.66","0.31","0.35","0.83","30.16","3.85","4.55","0.14","7.65","5.16","1.66","0.13","0.09","0.52","0.96","0.48","0.48","0","0","0.35","3.41","1.53","2.32","4.2","3.98","0","0","-"
