"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"199","Anthony Bitetto","WPG","D","47","603.05","12.83085106383","0","0.5","0.2","0.3","0.5","20.00","4.58","0.00","0.14","8.95","6.77","1.49","0.4","0.1","0.5","2.09","0.9","0.8","0.1","0","0.3","1.59","1.29","11.64","5.87","3.38","0","0","-"
"280","Brett Kulak","MTL","D","47","748.8","15.931914893617","0","0.32","0.16","0.16","0.32","16.00","6.01","0.00","0.15","11.62","7.45","2.48","0.4","0.32","0.72","0.8","0.4","0.4","0","0","0.24","1.68","0.8","4.17","7.05","3.53","0","0","-"
"38","Andrej Sekera","DAL","D","50","769.73333333333","15.394666666667","0.08","0.31","0.23","0.08","0.39","23.81","3.9","2.00","0.13","8.26","5.3","1.71","0.39","0.08","0.62","0.94","0.47","0.47","0","0","0.23","2.88","0.31","2.18","6.16","3.59","0","0","-"
"122","Mark Borowiecki","OTT","D","53","799.9","15.092452830189","0.38","0.75","0","0.75","1.13","51.72","4.28","8.77","0.14","8.25","6.23","2.4","0.38","0.45","0.75","3.3","1.13","0.9","0.15","0.08","0.38","2.03","0.53","13.8","6","6.23","0","0","-"
"49","Kris Letang","PIT","D","50","951.45","19.029","0.38","0.88","0.32","0.57","1.26","38.46","7.06","5.36","0.29","12.93","9.4","2.84","0.38","0.19","0.95","1.14","0.57","0.57","0","0","0.06","2.96","1.07","4.67","6.18","4.23","0","0","-"
"150","Tyson Barrie","TOR","D","61","1107.9166666667","18.162568306011","0.22","0.92","0.43","0.49","1.14","41.18","6.99","3.10","0.25","14.78","9.59","3.85","0.38","0.11","0.6","0.76","0.38","0.38","0","0","0.16","2.6","0.81","2","5.42","3.36","0","0","-"
"60","Erik Johnson","COL","D","48","800.83333333333","16.684027777778","0.07","0.67","0.3","0.37","0.75","28.57","5.39","1.39","0.23","10.94","7.27","2.32","0.37","0.37","0.67","0.6","0.3","0.3","0","0","0.07","1.42","1.65","4.42","4.27","4.35","0","0","-"
"225","Adam Larsson","EDM","D","38","651.86666666667","17.154385964912","0.09","0.37","0.18","0.18","0.46","31.25","4.23","2.17","0.15","8.28","6.26","1.38","0.37","0","0.46","1.56","0.64","0.55","0.09","0","0.09","2.21","1.2","6.63","4.23","5.25","0","0","-"
"215","Scott Mayfield","NYI","D","58","965.65","16.649137931034","0.25","0.37","0.25","0.12","0.62","31.25","5.16","4.82","0.19","12.61","7.58","2.98","0.37","0.25","0.75","1.68","0.68","0.62","0.06","0","0.37","3.17","0.99","4.85","3.91","4.23","0","0","-"
"39","Alexander Edler","VAN","D","50","839.1","16.782","0.14","0.79","0.36","0.43","0.93","37.14","5.36","2.67","0.12","12.44","7.72","2.65","0.36","0.14","0.43","2.43","1.22","1.22","0","0","0.57","1.86","0.43","6.08","7.15","6.51","0","0","-"
"374","Devon Toews","NYI","D","59","1014.65","17.197457627119","0.12","0.71","0.24","0.47","0.83","36.84","4.85","2.44","0.19","10.41","6.33","2.66","0.35","0.24","0.47","0.59","0.3","0.3","0","0","0.24","2.6","1.3","2.42","2.01","3.55","0","0","-"
"395","Erik Cernak","T.B","D","57","855.06666666667","15.001169590643","0.28","0.42","0.14","0.28","0.7","27.78","7.09","3.96","0.24","11.3","9.19","1.82","0.35","0","0.42","1.47","0.63","0.56","0.07","0","0.35","1.47","0.7","8.91","7.51","2.74","0","0","-"
"333","Ryan Pulock","NYI","D","59","1055.55","17.890677966102","0.23","0.8","0.28","0.51","1.02","33.33","5.97","3.81","0.2","11.88","8.07","2.05","0.34","0.28","0.4","0.8","0.4","0.4","0","0","0.17","2.5","0.74","4.77","4.55","5","0","0","-"
"315","Madison Bowey","DET","D","46","714.95","15.542391304348","0.25","0.92","0.42","0.5","1.17","43.75","4.53","5.56","0.22","8.64","6.38","2.43","0.34","0","0.42","2.18","1.09","1.09","0","0","0.25","3.02","0.92","3.52","5.04","3.86","0","0","-"
"414","Jacob Larsson","ANA","D","49","704.81666666667","14.384013605442","0.17","0.51","0.17","0.34","0.68","38.10","4.09","4.17","0.12","8.68","5.28","1.87","0.34","0.34","0.43","0.34","0.17","0.17","0","0","0.26","2.3","0.43","1.96","6.47","3.41","0","0","-"
"323","Seth Jones","CBJ","D","56","1062.5833333333","18.974702380952","0.23","0.56","0.34","0.23","0.79","32.56","5.36","4.21","0.21","10.45","7.23","2.43","0.34","0.34","0.45","1.02","0.51","0.51","0","0","0.17","1.75","1.19","3.05","4.91","5.19","0","0","-"
"448","Dennis Cholowski","DET","D","33","524.18333333333","15.884343434343","0","0.11","0","0.11","0.11","8.33","4.01","0.00","0.15","8.24","6.41","1.95","0.34","0","0.57","0.46","0.23","0.23","0","0","0.23","1.83","0.34","1.72","4.01","3.66","0","0","-"
"155","Sami Vatanen","N.J","D","47","727.53333333333","15.479432624113","0.33","0.49","0","0.49","0.82","40.00","4.7","7.02","0.17","10.64","6.52","2.39","0.33","0.08","0.16","0.82","0.41","0.41","0","0","0.49","1.65","0.91","3.71","3.63","5.28","0","0","-"
"101","Drew Doughty","L.A","D","57","1091.9166666667","19.156432748538","0.05","0.6","0.16","0.44","0.66","34.29","2.97","1.85","0.12","7.64","4.84","1.76","0.33","0.11","0.6","0.77","0.38","0.38","0","0","0.11","3.08","0.6","4.67","4.4","2.97","0","0","-"
"145","Nick Leddy","NYI","D","51","913.23333333333","17.906535947712","0.13","0.72","0.39","0.33","0.85","37.14","3.61","3.64","0.18","9.33","6.04","2.3","0.33","0.13","0.72","0.53","0.26","0.26","0","0","0","2.37","0.46","3.15","3.29","3.29","0","0","-"
"461","Cale Fleury","MTL","D","41","549.43333333333","13.40081300813","0.11","0","0","0","0.11","6.67","4.8","2.27","0.14","11.14","7.1","2.29","0.33","0.22","0.55","0.44","0.22","0.22","0","0","0.11","3.28","0.44","10.48","8.85","4.7","0","0","-"
"477","Quinn Hughes","VAN","D","59","970.03333333333","16.441242937853","0.25","1.05","0.43","0.62","1.3","40.38","4.08","6.06","0.15","9.65","6","2.6","0.31","0.06","0.87","0.62","0.31","0.31","0","0","0.62","2.54","1.48","0.25","2.91","1.86","0","0","-"
"48","Marc-Edouard Vlasic","S.J","D","59","967.05","16.390677966102","0.19","0.31","0.06","0.25","0.5","25.81","3.1","6.00","0.13","9.74","5.83","2.54","0.31","0.25","0.37","0.37","0.19","0.19","0","0","0.12","1.49","0.81","1.68","2.85","4.22","0","0","-"
"335","Mirco Mueller","N.J","D","40","575.51666666667","14.387916666667","0.21","0.31","0.1","0.21","0.52","21.74","2.4","8.70","0.13","5.63","4.17","0.83","0.31","0","0.31","1.25","0.63","0.63","0","0","0.1","1.67","0.42","4.07","4.69","6.26","0","0","-"
"90","Ryan McDonagh","T.B","D","48","772.95","16.103125","0","0.7","0.54","0.16","0.7","28.13","3.03","0.00","0.14","8.85","5.43","2.25","0.31","0.39","0.7","0.78","0.39","0.39","0","0","0.23","1.94","1.79","2.17","3.03","4.58","0","0","-"
"99","Jason Demers","ARI","D","46","807.8","17.560869565217","0","0.45","0.15","0.3","0.45","23.08","3.42","0.00","0.13","7.06","5.05","1.56","0.3","0","0.37","1.04","0.52","0.52","0","0","0.45","2.01","0.67","4.38","3.64","4.16","0","0","-"
"179","Cam Fowler","ANA","D","59","1023.0166666667","17.339265536723","0.41","0.7","0.18","0.53","1.11","42.22","4.46","9.21","0.16","7.74","5.45","2.17","0.29","0.12","0.23","0.82","0.41","0.41","0","0","0","1.58","1.17","1.35","3.34","2.87","0","0","-"
"249","Matt Dumba","MIN","D","59","1036.9","17.574576271186","0.17","0.52","0.29","0.23","0.69","27.27","5.84","2.97","0.24","12.38","8.45","2.78","0.29","0.17","0.58","1.74","0.87","0.87","0","0","0.35","1.27","0.64","3.65","3.53","3.53","0","0","-"
"108","Jake Gardiner","CAR","D","59","852.56666666667","14.450282485876","0.14","0.56","0","0.56","0.7","37.04","4.08","3.45","0.14","9.36","5.35","1.69","0.28","0.28","0.56","1.69","0.84","0.84","0","0","0.14","1.83","1.55","2.6","5.91","2.46","0","0","-"
"295","Will Butcher","N.J","D","56","865.8","15.460714285714","0.21","0.97","0.49","0.49","1.18","42.50","3.4","6.12","0.16","8.45","5.82","2.22","0.28","0.07","0.49","0.42","0.21","0.21","0","0","0.14","1.59","0.62","2.01","3.67","4.92","0","0","-"
"252","Olli Maatta","CHI","D","55","860.56666666667","15.646666666667","0.28","0.56","0.21","0.35","0.84","27.91","4.6","6.06","0.18","9.9","6.27","2.44","0.28","0.07","0.84","1.12","0.56","0.56","0","0","0","2.93","1.25","6.21","9.76","5.3","0","0","-"
"12","Johnny Boychuk","NYI","D","58","857.08333333333","14.777298850575","0.07","0.49","0.28","0.21","0.56","36.36","5.39","1.30","0.19","12.81","8.19","2.17","0.28","0.14","1.12","0.98","0.49","0.49","0","0","0.07","2.52","0.28","8.26","7.35","5.95","0","0","-"
"262","Matt Grzelcyk","BOS","D","59","856.28333333333","14.513276836158","0.14","0.42","0.35","0.07","0.56","28.57","5.4","2.60","0.22","10.09","7.29","2.45","0.28","0.21","0.35","1.26","0.63","0.63","0","0","0.07","2.17","0.98","3.01","5.96","2.87","0","0","-"
"473","Neal Pionk","WPG","D","61","1116.6","18.304918032787","0.16","0.48","0.32","0.16","0.64","30.00","4.84","3.33","0.17","9.83","6.99","1.72","0.27","0.11","0.38","0.97","0.48","0.48","0","0","0.38","2.36","1.07","6.88","4.84","3.17","0","0","-"
"93","Jake Muzzin","TOR","D","50","916.11666666667","18.322333333333","0.26","0.72","0.33","0.39","0.98","31.25","5.7","4.60","0.2","11.2","7.66","3.47","0.26","0.13","0.59","1.57","0.72","0.72","0","0","0.59","3.27","1.05","6.48","7.53","4.26","0","0","-"
"164","Christopher Tanev","VAN","D","60","912.61666666667","15.210277777778","0.07","0.85","0.46","0.39","0.92","34.15","2.3","2.86","0.12","5.33","3.62","1.51","0.26","0.2","0.2","1.05","0.53","0.53","0","0","0.2","1.64","1.12","1.64","7.43","5.52","0","0","-"
"5","Deryk Engelland","VGK","D","49","681.05","13.898979591837","0.09","0.35","0.09","0.26","0.44","15.63","4.4","2.00","0.13","9.34","6.34","1.85","0.26","0.09","0.18","1.85","0.79","0.7","0.09","0","0.18","1.15","1.23","9.43","7.49","4.14","0","0","-"
"204","Josh Manson","ANA","D","41","705.83333333333","17.215447154472","0.09","0.26","0.09","0.17","0.34","16.00","4.34","1.96","0.15","9.18","6.38","2.3","0.26","0.26","0.26","1.96","0.85","0.77","0.09","0","0.51","2.55","1.45","6.55","4.93","2.55","0","0","-"
"106","Erik Karlsson","S.J","D","56","989.28333333333","17.665773809524","0.24","1.27","0.67","0.61","1.52","59.52","5.4","4.49","0.19","10.37","7.16","2","0.24","0.12","0.79","0.61","0.3","0.3","0","0","0.42","3.34","2.49","1.21","3.15","3.4","0","0","-"
"402","Brandon Carlo","BOS","D","60","985.2","16.42","0.12","0.73","0.24","0.49","0.85","37.84","5.05","2.41","0.14","8.53","6.52","1.64","0.24","0.55","0.55","0.61","0.3","0.3","0","0","0.18","1.46","1.22","6.09","7.25","2.92","0","0","-"
"162","Brenden Dillon","S.J","D","59","989.75","16.775423728814","0.06","0.73","0.3","0.42","0.79","32.50","2.73","2.22","0.1","7.21","4.12","2.18","0.24","0.18","0.42","2.42","1.03","0.91","0.12","0","0.42","0.97","0.61","9.76","4.91","3.09","0","0","-"
"367","Brandon Montour","BUF","D","45","742.08333333333","16.490740740741","0.32","0.65","0.24","0.4","0.97","36.36","5.5","5.88","0.21","9.22","7.52","2.18","0.24","0.08","0.4","1.46","0.73","0.73","0","0","0.4","1.29","0.57","3.64","4.29","3.23","0","0","-"
"296","Tucker Poolman","WPG","D","47","779.51666666667","16.585460992908","0.15","0.85","0.23","0.62","1","34.21","4.08","3.77","0.14","10.16","6.85","2.16","0.23","0.08","0.15","0.77","0.38","0.38","0","0","0.23","2.54","0.92","3.62","4.62","3.39","0","0","-"
"474","Radim Simek","S.J","D","37","523.83333333333","14.157657657658","0.11","0.69","0.34","0.34","0.8","43.75","2.75","4.17","0.13","6.76","4.58","2.29","0.23","0.11","0.34","0.92","0.46","0.46","0","0","0.34","2.29","0.8","8.13","7.56","3.55","0","0","-"
"86","Yannick Weber","NSH","D","39","523.21666666667","13.415811965812","0.11","0.23","0","0.23","0.34","15.00","4.7","2.44","0.14","10.09","7.22","1.61","0.23","0.23","0.11","0.92","0.34","0.34","0","0","0.8","1.03","1.26","4.01","4.59","4.01","0","0","-"
"206","Dylan DeMelo","OTT","D","49","790.31666666667","16.128911564626","0","0.53","0.3","0.23","0.53","21.21","4.33","0.00","0.13","8.12","5.92","1.82","0.23","0.08","1.06","2.2","0.99","0.91","0.08","0","0.3","2.51","0.53","6.53","6.68","3.19","0","0","-"
"337","Trevor van Riemsdyk","CAR","D","40","540.98333333333","13.524583333333","0.11","0.67","0.22","0.44","0.78","41.18","4.99","2.22","0.12","9.98","6.77","1.77","0.22","0","1","0.22","0.11","0.11","0","0","0.11","1.55","1.33","1.55","3.11","2.77","0","0","-"
"437","Charlie McAvoy","BOS","D","58","1082.5333333333","18.664367816092","0.11","1.05","0.61","0.44","1.16","38.89","3.82","2.90","0.16","8.2","5.71","2.16","0.22","0.11","0.28","1.66","0.83","0.83","0","0","0.89","2.61","1.72","5.76","7.93","5.54","0","0","-"
"151","Dmitry Orlov","WSH","D","59","1085.1333333333","18.39209039548","0.06","0.77","0.55","0.22","0.83","29.41","4.2","1.32","0.19","8.85","6.03","2.38","0.22","0.17","0.61","1.33","0.66","0.66","0","0","0.33","2.54","1.88","4.53","2.32","3.1","0","0","-"
"36","Alex Goligoski","ARI","D","63","1125.25","17.861111111111","0.11","0.85","0.11","0.75","0.96","37.50","4","2.67","0.13","8.21","5.12","1.55","0.21","0.32","0.75","0.96","0.48","0.48","0","0","0.16","2.08","0.16","3.84","4.16","5.28","0","0","-"
"314","Robert Hagg","PHI","D","40","566.26666666667","14.156666666667","0.21","0.95","0.32","0.64","1.17","39.29","3.5","6.06","0.14","8.69","5.51","2.23","0.21","0.11","0.85","2.01","0.85","0.74","0.11","0","0.32","2.01","0.21","11.23","6.68","5.62","0","0","-"
"109","Michael Del Zotto","ANA","D","38","580.38333333333","15.273245614035","0.21","0.83","0.41","0.41","1.03","33.33","4.34","4.76","0.18","8.48","6.1","2.79","0.21","0.21","0.62","1.03","0.52","0.52","0","0","0.52","2.38","0.52","7.34","3","4.03","0","0","-"
"459","Nicolas Hague","VGK","D","38","567.1","14.923684210526","0","0.74","0.42","0.32","0.74","21.88","4.97","0.00","0.18","12.8","7.19","3.6","0.21","0.32","0.95","2.33","1.16","1.16","0","0","0.42","1.06","1.38","7.3","8.25","2.75","0","0","-"
"455","Troy Stecher","VAN","D","60","845.36666666667","14.089444444444","0.21","0.5","0.21","0.28","0.71","33.33","4.83","4.41","0.15","10.22","6.74","2.48","0.21","0.5","0.64","2.13","0.78","0.71","0","0.07","0.64","1.35","1.06","4.19","6.6","3.9","0","0","-"
"441","Jakob Chychrun","ARI","D","63","1117.9","17.744444444444","0.38","0.48","0.21","0.27","0.86","33.33","5.58","6.73","0.22","12.08","8.32","2.74","0.21","0.11","0.43","1.4","0.64","0.64","0","0","0.59","2.25","1.18","3.6","6.23","4.45","0","0","-"
"98","Nick Holden","VGK","D","51","852.33333333333","16.712418300654","0.21","0.21","0.07","0.14","0.42","19.35","5.7","3.70","0.19","11.69","7.95","2.25","0.21","0.14","0.28","0.56","0.28","0.28","0","0","0.28","1.9","1.2","7.6","6.83","2.96","0","0","-"
"248","Hampus Lindholm","ANA","D","52","895.41666666667","17.219551282051","0.07","0.6","0.27","0.34","0.67","33.33","5.36","1.25","0.16","11.26","7.57","2.08","0.2","0.34","0.54","1.47","0.74","0.74","0","0","0.13","2.48","0.8","1.94","4.02","3.28","0","0","-"
"13","Duncan Keith","CHI","D","51","919.91666666667","18.037581699346","0","0.52","0.2","0.33","0.52","25.00","4.17","0.00","0.16","10.7","6.2","2.28","0.2","0.26","0.39","0.52","0.26","0.26","0","0","0.07","2.87","1.83","1.37","3","5.02","0","0","-"
"482","Ilya Lyubushkin","ARI","D","44","591.83333333333","13.450757575758","0","0.3","0.2","0.1","0.3","14.29","3.65","0.00","0.12","8.21","5.47","1.22","0.2","0.1","0.61","1.01","0.51","0.51","0","0","0.3","1.72","1.01","12.88","7.4","4.66","0","0","-"
"46","Matt Niskanen","PHI","D","59","960.18333333333","16.274293785311","0.12","0.81","0.31","0.5","0.94","38.46","5.44","2.30","0.17","9.81","7","2","0.19","0.12","0.94","1.12","0.56","0.56","0","0","0.31","2.12","0.75","5.62","4.56","3.19","0","0","-"
"366","Marcus Pettersson","PIT","D","58","963.68333333333","16.615229885057","0.06","0.75","0.44","0.31","0.81","29.55","3.24","1.92","0.14","8.41","5.17","1.87","0.19","0.06","0.37","1.25","0.62","0.62","0","0","0.25","1.56","0.62","5.11","12.95","3.8","0","0","-"
"446","Dante Fabbro","NSH","D","54","957.71666666667","17.73549382716","0.19","0.38","0.19","0.19","0.56","23.68","4.7","4.00","0.13","9.96","6.58","1.63","0.19","0.19","0.38","1.5","0.75","0.75","0","0","0.63","1.63","1.13","2.76","5.7","4.45","0","0","-"
"1","Zdeno Chara","BOS","D","59","1014.3833333333","17.192937853107","0.24","0.47","0.12","0.35","0.71","24.00","3.96","5.97","0.12","7.28","5.38","1.36","0.18","0.06","0.35","1.72","0.71","0.65","0.06","0","0.12","2.43","1.18","3.37","3.02","2.9","0","0","-"
"8","Dan Hamhuis","NSH","D","55","664.41666666667","12.080303030303","0","0.72","0.54","0.18","0.72","29.63","3.52","0.00","0.13","8.22","6.05","1.08","0.18","0.09","0.27","2.98","0.99","0.81","0.09","0.09","0.18","2.44","0.72","5.33","3.88","3.25","0","0","-"
"15","Ryan Suter","MIN","D","59","1059.8166666667","17.962994350282","0.23","0.79","0.28","0.51","1.02","37.50","3.79","5.97","0.11","8.32","5.1","1.98","0.17","0.06","0.51","0.34","0.17","0.17","0","0","0.06","0.96","0.74","2.04","1.36","3.06","0","0","-"
"406","Ethan Bear","EDM","D","60","1080.2666666667","18.004444444444","0.22","0.72","0.33","0.39","0.94","30.36","4","5.56","0.15","7.55","5.28","1.78","0.17","0.11","0.61","0.78","0.39","0.39","0","0","0.44","3.55","1.78","2.17","4.28","3.55","0","0","-"
"50","Kris Russell","EDM","D","49","699.71666666667","14.279931972789","0","0.6","0.26","0.34","0.6","41.18","3.17","0.00","0.12","5.92","4.2","1.63","0.17","0.09","0.34","0.86","0.43","0.43","0","0","0.43","2.14","1.89","4.63","5.75","6.35","0","0","-"
"449","Samuel Girard","COL","D","59","1055.65","17.892372881356","0.11","0.74","0.45","0.28","0.85","33.33","3.81","2.99","0.14","9.43","5.4","1.48","0.17","0","0.74","0.74","0.28","0.23","0.06","0","0.63","1.53","1.53","2.22","4.89","4.26","0","0","-"
"331","Josh Morrissey","WPG","D","59","1119.5666666667","18.975706214689","0.16","0.54","0.27","0.27","0.7","28.89","4.23","3.80","0.15","9.06","6.06","1.98","0.16","0.16","0.59","0.86","0.43","0.43","0","0","0.21","1.88","0.91","1.61","1.18","2.3","0","0","-"
"174","Jon Merrill","VGK","D","47","762.75","16.228723404255","0.16","0.24","0.08","0.16","0.39","16.67","2.52","6.25","0.13","7.08","4.88","1.49","0.16","0","0.31","1.89","0.94","0.94","0","0","0.24","1.81","0.94","3.7","9.28","4.48","0","0","-"
"75","Ian Cole","COL","D","54","788.55","14.602777777778","0.3","1.29","0.46","0.84","1.6","47.73","5.25","5.80","0.19","10.8","7.68","2.13","0.15","0","1.37","2.13","1.07","1.07","0","0","0.3","1.9","0.84","4.95","5.63","5.63","0","0","-"
"163","Radko Gudas","WSH","D","58","794.16666666667","13.692528735632","0.15","0.83","0.23","0.6","0.98","28.26","5.97","2.53","0.17","13.07","8.54","1.51","0.15","0.45","0.45","2.04","0.91","0.83","0.08","0","0.45","2.27","1.13","10.5","5.59","3.32","0","0","-"
"76","Justin Braun","PHI","D","54","805.1","14.909259259259","0.15","0.89","0.45","0.45","1.04","40.00","4.62","3.23","0.12","9.99","6.41","1.64","0.15","0.22","0.6","0.89","0.45","0.45","0","0","0.15","1.71","0.6","5.29","5.22","4.32","0","0","-"
"4","Ron Hainsey","OTT","D","53","854.25","16.117924528302","0.07","0.42","0.07","0.35","0.49","21.88","2.11","3.33","0.08","5.55","3.37","0.84","0.14","0.07","0.28","0.42","0.21","0.21","0","0","0.14","2.74","0.63","2.74","2.46","4.35","0","0","-"
"33","Mike Green","DET","D","47","840.86666666667","17.890780141844","0.14","0.36","0.07","0.29","0.5","33.33","3.92","3.64","0.15","8.85","5.85","2.5","0.14","0.14","0.43","1.57","0.78","0.78","0","0","0.36","2.71","0.86","3.92","4.78","3.92","0","0","-"
"186","Erik Gudbranson","ANA, PIT","D","51","841.76666666667","16.50522875817","0.29","0.29","0.14","0.14","0.57","25.81","4.92","5.80","0.15","10.76","7.27","2.35","0.14","0.21","0.43","1.78","0.78","0.71","0.07","0","0.36","2.14","0","5.84","5.7","3.06","0","0","-"
"119","TJ Brodie","CGY","D","55","922.48333333333","16.772424242424","0.07","0.78","0.2","0.59","0.85","30.23","2.8","2.33","0.12","7.54","4.55","1.24","0.13","0.07","0.46","1.56","0.78","0.78","0","0","0.46","2.28","1.37","0.78","4.75","3.51","0","0","-"
"51","Keith Yandle","FLA","D","60","906.33333333333","15.105555555556","0.13","1.13","0.66","0.46","1.26","43.18","4.44","2.99","0.13","10.39","6.88","1.92","0.13","0.46","0.13","0.79","0.4","0.4","0","0","0.2","3.24","0.99","1.13","0.66","2.45","0","0.07","0.00"
"276","Jake McCabe","BUF","D","57","905.16666666667","15.880116959064","0.13","0.46","0.27","0.2","0.6","30.00","3.91","3.39","0.11","8.35","5.5","2.05","0.13","0","0.73","1.33","0.66","0.66","0","0","0.2","0.93","0.99","4.11","5.7","4.04","0","0","-"
"454","Filip Hronek","DET","D","59","996.18333333333","16.884463276836","0.24","0.48","0.24","0.24","0.72","38.71","3.85","6.25","0.14","8.43","5.66","1.57","0.12","0.12","0.12","1.02","0.42","0.36","0.06","0","0.72","2.95","0.9","4.58","3.98","2.65","0","0","-"
"81","P.K. Subban","N.J","D","58","985.58333333333","16.992816091954","0.24","0.37","0.18","0.18","0.61","28.57","5.84","4.17","0.18","11.38","8.22","2.31","0.12","0.18","0.67","2.13","0.97","0.91","0.06","0","0.43","2.68","0.85","3.65","3.29","3.77","0","0","-"
"147","Brayden McNabb","VGK","D","61","982.65","16.109016393443","0.06","0.43","0.24","0.18","0.49","19.51","2.69","2.27","0.11","7.63","4.95","1.34","0.12","0.06","0.12","1.83","0.92","0.92","0","0","0.55","1.28","1.47","8.85","4.64","4.7","0","0","-"
"384","Rasmus Andersson","CGY","D","61","981.26666666667","16.086338797814","0.18","0.31","0.12","0.18","0.49","28.57","5.26","3.49","0.17","9.11","6.91","2.02","0.12","0.18","0.43","2.45","0.49","0.31","0","0.18","0.61","1.9","0.86","2.32","3.18","3.73","0","0","-"
"114","Justin Schultz","PIT","D","35","570.6","16.302857142857","0.21","0.21","0","0.21","0.42","18.18","5.36","3.92","0.21","9.67","7.36","1.58","0.11","0.11","0.95","0","0","0","0","0","0.11","1.26","0.42","2.94","7.36","3.47","0","0","-"
"288","Joakim Ryan","L.A","D","33","563.1","17.063636363636","0.11","0.43","0.21","0.21","0.53","45.45","5.01","2.13","0.17","9.59","7.03","1.28","0.11","0","0.43","0.64","0.32","0.32","0","0","0.11","2.45","0.64","2.13","5.33","3.84","0","0","-"
"268","Shayne Gostisbehere","PHI","D","41","603.46666666667","14.718699186992","0.2","0.3","0","0.3","0.5","23.81","4.57","4.35","0.18","8.95","6.26","1.89","0.1","0","0.7","1.19","0.6","0.6","0","0","1.09","2.49","0.7","1.09","2.88","3.18","0","0","-"
"398","Oliver Kylington","CGY","D","46","612.85","13.322826086957","0.1","0.49","0.29","0.2","0.59","31.58","3.43","2.86","0.13","8.91","5.78","2.15","0.1","0.49","0.29","1.17","0.59","0.59","0","0","0.69","2.84","0.69","3.43","3.82","3.23","0","0","-"
"436","Ryan Lindgren","NYR","D","49","672.06666666667","13.715646258503","0.09","0.8","0.27","0.54","0.89","30.30","2.95","3.03","0.09","6.07","3.66","1.79","0.09","0.09","0.09","1.87","0.8","0.71","0.09","0","1.07","0.98","1.52","5.62","7.05","3.04","0","0","-"
"240","Colin Miller","BUF","D","44","647.88333333333","14.724621212121","0","0.56","0.37","0.19","0.56","28.57","5","0.00","0.16","11.21","7.41","1.48","0.09","0","0.46","0.93","0.46","0.46","0","0","0.65","1.85","0.46","6.3","3.61","2.5","0","0","-"
"392","Travis Dermott","TOR","D","47","711.31666666667","15.134397163121","0.34","0.42","0","0.42","0.76","23.68","4.39","7.69","0.14","8.01","5.4","2.11","0.08","0.17","0.51","1.01","0.51","0.51","0","0","0.67","3.04","1.77","5.06","7.25","3.37","0","0","-"
"386","Jonas Siegenthaler","WSH","D","58","718.63333333333","12.390229885057","0.17","0.58","0.42","0.17","0.75","32.14","2.92","5.71","0.09","7.26","4.17","1.59","0.08","0.08","0.33","2.17","1.09","1.09","0","0","0.67","2","0.83","3.34","7.01","5.34","0","0","-"
"339","Jordan Oesterle","ARI","D","51","745.15","14.610784313725","0.16","0.48","0.32","0.16","0.64","38.10","4.11","3.92","0.15","9.9","6.6","1.21","0.08","0","0.89","0.81","0.4","0.4","0","0","0.4","1.93","0.81","3.22","7.25","5.56","0","0","-"
"41","Jack Johnson","PIT","D","56","956.9","17.0875","0.06","0.5","0.25","0.25","0.56","24.32","3.07","2.04","0.09","6.77","4.33","1","0.06","0","0.31","0.88","0.44","0.44","0","0","0","1.19","0.56","8.59","6.27","3.39","0","0","-"
"158","David Savard","CBJ","D","59","1036","17.559322033898","0","0.41","0.17","0.23","0.41","18.92","4.46","0.00","0.13","8.75","6.43","1.27","0.06","0.06","0.46","0.69","0.35","0.35","0","0","0.23","2.08","0.81","5.79","4.86","6.72","0","0","-"
"11","Jay Bouwmeester","STL","D","56","1025.3166666667","18.309226190476","0.06","0.41","0.18","0.23","0.47","23.53","2.75","2.13","0.09","5.5","3.8","1.23","0","0.12","0.12","0.82","0.41","0.41","0","0","0.18","1.64","0.47","2.22","3.28","2.81","0","0","-"
"466","Henri Jokiharju","BUF","D","60","912.48333333333","15.208055555556","0.2","0.53","0.33","0.2","0.72","32.35","4.08","4.84","0.11","8.09","5.33","1.38","0","0.2","0.33","1.32","0.66","0.66","0","0","0.07","1.58","0.39","4.14","4.21","3.09","0","0","-"
"125","Jordie Benn","VAN","D","43","588.41666666667","13.684108527132","0.1","0.51","0.41","0.1","0.61","28.57","5.1","2.00","0.11","10.6","6.83","1.94","0","0","0.41","1.33","0.51","0.41","0.1","0","0.71","1.63","0.71","3.67","4.59","5","0","0","-"
